时间戳,时间,动作,方向,市场,价格,数量,USDC金额,OutcomeIndex
1765388088,2025-12-11 01:34:48,BUY,Up,btc-updown-15m-1765387800,0.63,18.0,11.34,0
1765388088,2025-12-11 01:34:48,BUY,Up,btc-updown-15m-1765387800,0.63,18.0,11.34,0
1765388090,2025-12-11 01:34:50,BUY,Up,btc-updown-15m-1765387800,0.65,13.22,8.593,0
1765388090,2025-12-11 01:34:50,BUY,Up,btc-updown-15m-1765387800,0.65,6.78,4.407,0
1765388090,2025-12-11 01:34:50,BUY,Up,btc-updown-15m-1765387800,0.65,11.22,7.293,0
1765388090,2025-12-11 01:34:50,BUY,Up,btc-updown-15m-1765387800,0.65,18.0,11.7,0
1765388090,2025-12-11 01:34:50,BUY,Up,btc-updown-15m-1765387800,0.65,18.0,11.7,0
1765388092,2025-12-11 01:34:52,BUY,Down,btc-updown-15m-1765387800,0.34,18.0,6.12,1
1765388092,2025-12-11 01:34:52,BUY,Down,btc-updown-15m-1765387800,0.34,12.0,4.08,1
1765388094,2025-12-11 01:34:54,BUY,Down,btc-updown-15m-1765387800,0.34,8.16,2.7744,1
1765388094,2025-12-11 01:34:54,BUY,Down,btc-updown-15m-1765387800,0.34,1.84,0.6256,1
1765388094,2025-12-11 01:34:54,BUY,Down,btc-updown-15m-1765387800,0.3400001056000359,3.030302,1.030303,1
1765388094,2025-12-11 01:34:54,BUY,Down,btc-updown-15m-1765387800,0.34000005551403994,3.242423,1.102424,1
1765388094,2025-12-11 01:34:54,BUY,Down,btc-updown-15m-1765387800,0.34000001013825026,9.863635,3.353636,1
1765388094,2025-12-11 01:34:54,BUY,Down,btc-updown-15m-1765387800,0.34,6.0,2.04,1
1765388096,2025-12-11 01:34:56,BUY,Down,btc-updown-15m-1765387800,0.35000006500003683,4.615382,1.615384,1
1765388096,2025-12-11 01:34:56,BUY,Down,btc-updown-15m-1765387800,0.35,11.38,3.983,1
1765388096,2025-12-11 01:34:56,BUY,Down,btc-updown-15m-1765387800,0.35,18.0,6.3,1
1765388096,2025-12-11 01:34:56,BUY,Down,btc-updown-15m-1765387800,0.35,2.0,0.7,1
1765388098,2025-12-11 01:34:58,BUY,Up,btc-updown-15m-1765387800,0.6400000274233524,11.668887,7.468088,0
1765388100,2025-12-11 01:35:00,BUY,Up,btc-updown-15m-1765387800,0.64,18.0,11.52,0
1765388100,2025-12-11 01:35:00,BUY,Up,btc-updown-15m-1765387800,0.6400000578055473,6.227776,3.985777,0
1765388100,2025-12-11 01:35:00,BUY,Up,btc-updown-15m-1765387800,0.6400001296000829,2.777776,1.777777,0
1765388100,2025-12-11 01:35:00,BUY,Up,btc-updown-15m-1765387800,0.64,3.55,2.272,0
1765388106,2025-12-11 01:35:06,BUY,Up,btc-updown-15m-1765387800,0.64,18.0,11.52,0
1765388106,2025-12-11 01:35:06,BUY,Up,btc-updown-15m-1765387800,0.64,18.0,11.52,0
1765388106,2025-12-11 01:35:06,BUY,Down,btc-updown-15m-1765387800,0.35,15.0,5.25,1
1765388108,2025-12-11 01:35:08,BUY,Down,btc-updown-15m-1765387800,0.34,18.0,6.12,1
1765388108,2025-12-11 01:35:08,BUY,Up,btc-updown-15m-1765387800,0.64,18.0,11.52,0
1765388108,2025-12-11 01:35:08,BUY,Down,btc-updown-15m-1765387800,0.36,13.73,4.9428,1
1765388108,2025-12-11 01:35:08,BUY,Down,btc-updown-15m-1765387800,0.36,16.27,5.8572,1
1765388108,2025-12-11 01:35:08,BUY,Up,btc-updown-15m-1765387800,0.64,18.0,11.52,0
1765388108,2025-12-11 01:35:08,BUY,Down,btc-updown-15m-1765387800,0.34,18.0,6.12,1
1765388108,2025-12-11 01:35:08,BUY,Up,btc-updown-15m-1765387800,0.64,18.0,11.52,0
1765388108,2025-12-11 01:35:08,BUY,Up,btc-updown-15m-1765387800,0.64,18.0,11.52,0
1765388108,2025-12-11 01:35:08,BUY,Down,btc-updown-15m-1765387800,0.36,17.265625,6.215625,1
1765388108,2025-12-11 01:35:08,BUY,Down,btc-updown-15m-1765387800,0.36,1.73,0.6228,1
1765388108,2025-12-11 01:35:08,BUY,Down,btc-updown-15m-1765387800,0.36,0.73,0.2628,1
1765388108,2025-12-11 01:35:08,BUY,Down,btc-updown-15m-1765387800,0.36,4.27,1.5372,1
1765388108,2025-12-11 01:35:08,BUY,Down,btc-updown-15m-1765387800,0.34,18.0,6.12,1
1765388108,2025-12-11 01:35:08,BUY,Down,btc-updown-15m-1765387800,0.34,18.0,6.12,1
1765388114,2025-12-11 01:35:14,BUY,Up,btc-updown-15m-1765387800,0.64,18.0,11.52,0
1765388114,2025-12-11 01:35:14,BUY,Up,btc-updown-15m-1765387800,0.58,18.0,10.44,0
1765388114,2025-12-11 01:35:14,BUY,Up,btc-updown-15m-1765387800,0.63,18.0,11.34,0
1765388114,2025-12-11 01:35:14,BUY,Up,btc-updown-15m-1765387800,0.58,18.0,10.44,0
1765388114,2025-12-11 01:35:14,BUY,Up,btc-updown-15m-1765387800,0.58,18.0,10.44,0
1765388116,2025-12-11 01:35:16,BUY,Down,btc-updown-15m-1765387800,0.44,5.0,2.2,1
1765388116,2025-12-11 01:35:16,BUY,Down,btc-updown-15m-1765387800,0.4300000589655257,7.122806,3.062807,1
1765388116,2025-12-11 01:35:16,BUY,Down,btc-updown-15m-1765387800,0.4300000589655257,7.122806,3.062807,1
1765388116,2025-12-11 01:35:16,BUY,Down,btc-updown-15m-1765387800,0.43,2.0,0.86,1
1765388118,2025-12-11 01:35:18,BUY,Up,btc-updown-15m-1765387800,0.5200000297931068,12.083332,6.283333,0
1765388120,2025-12-11 01:35:20,BUY,Down,btc-updown-15m-1765387800,0.45,15.0,6.75,1
1765388120,2025-12-11 01:35:20,BUY,Up,btc-updown-15m-1765387800,0.55,18.0,9.9,0
1765388120,2025-12-11 01:35:20,BUY,Up,btc-updown-15m-1765387800,0.55,18.0,9.9,0
1765388120,2025-12-11 01:35:20,BUY,Up,btc-updown-15m-1765387800,0.55,18.0,9.9,0
1765388122,2025-12-11 01:35:22,BUY,Down,btc-updown-15m-1765387800,0.45,3.0,1.35,1
1765388122,2025-12-11 01:35:22,BUY,Down,btc-updown-15m-1765387800,0.45000000278904695,17.927271,8.067272,1
1765388124,2025-12-11 01:35:24,BUY,Down,btc-updown-15m-1765387800,0.45,0.07,0.0315,1
1765388124,2025-12-11 01:35:24,BUY,Down,btc-updown-15m-1765387800,0.45,5.0,2.25,1
1765388124,2025-12-11 01:35:24,BUY,Down,btc-updown-15m-1765387800,0.45000004434143437,9.020908,4.059409,1
1765388128,2025-12-11 01:35:28,BUY,Down,btc-updown-15m-1765387800,0.44,18.0,7.92,1
1765388128,2025-12-11 01:35:28,BUY,Down,btc-updown-15m-1765387800,0.44,12.86,5.6584,1
1765388128,2025-12-11 01:35:28,BUY,Down,btc-updown-15m-1765387800,0.44,5.0,2.2,1
1765388128,2025-12-11 01:35:28,BUY,Down,btc-updown-15m-1765387800,0.44,15.0,6.6,1
1765388138,2025-12-11 01:35:38,BUY,Down,btc-updown-15m-1765387800,0.4400000658824098,1.821427,0.801428,1
1765388138,2025-12-11 01:35:38,BUY,Down,btc-updown-15m-1765387800,0.4400000285957554,4.196427,1.846428,1
1765388138,2025-12-11 01:35:38,BUY,Down,btc-updown-15m-1765387800,0.4400000285957554,4.196427,1.846428,1
1765388138,2025-12-11 01:35:38,BUY,Down,btc-updown-15m-1765387800,0.4400000375419179,3.196427,1.406428,1
1765388146,2025-12-11 01:35:46,BUY,Up,btc-updown-15m-1765387800,0.5400000415913258,9.61739,5.193391,0
1765388152,2025-12-11 01:35:52,BUY,Up,btc-updown-15m-1765387800,0.49,18.0,8.82,0
1765388152,2025-12-11 01:35:52,BUY,Up,btc-updown-15m-1765387800,0.49,18.0,8.82,0
1765388152,2025-12-11 01:35:52,BUY,Up,btc-updown-15m-1765387800,0.49,18.0,8.82,0
1765388152,2025-12-11 01:35:52,BUY,Up,btc-updown-15m-1765387800,0.49,18.0,8.82,0
1765388152,2025-12-11 01:35:52,BUY,Up,btc-updown-15m-1765387800,0.49,18.0,8.82,0
1765388154,2025-12-11 01:35:54,BUY,Down,btc-updown-15m-1765387800,0.51,18.0,9.18,1
1765388154,2025-12-11 01:35:54,BUY,Down,btc-updown-15m-1765387800,0.51,18.0,9.18,1
1765388156,2025-12-11 01:35:56,BUY,Down,btc-updown-15m-1765387800,0.5100000441000071,8.163264,4.163265,1
1765388160,2025-12-11 01:36:00,BUY,Up,btc-updown-15m-1765387800,0.46,18.0,8.28,0
1765388160,2025-12-11 01:36:00,BUY,Up,btc-updown-15m-1765387800,0.48,1.76,0.8448,0
1765388160,2025-12-11 01:36:00,BUY,Up,btc-updown-15m-1765387800,0.48,10.0,4.8,0
1765388160,2025-12-11 01:36:00,BUY,Up,btc-updown-15m-1765387800,0.4800000192467897,6.234806,2.992707,0
1765388162,2025-12-11 01:36:02,BUY,Up,btc-updown-15m-1765387800,0.47,18.0,8.46,0
1765388162,2025-12-11 01:36:02,BUY,Up,btc-updown-15m-1765387800,0.47,6.02,2.8294,0
1765388162,2025-12-11 01:36:02,BUY,Down,btc-updown-15m-1765387800,0.52,18.0,9.36,1
1765388162,2025-12-11 01:36:02,BUY,Up,btc-updown-15m-1765387800,0.47,18.0,8.46,0
1765388164,2025-12-11 01:36:04,BUY,Down,btc-updown-15m-1765387800,0.5,18.0,9.0,1
1765388164,2025-12-11 01:36:04,BUY,Down,btc-updown-15m-1765387800,0.5,5.0,2.5,1
1765388164,2025-12-11 01:36:04,BUY,Down,btc-updown-15m-1765387800,0.5,18.0,9.0,1
1765388164,2025-12-11 01:36:04,BUY,Down,btc-updown-15m-1765387800,0.5,18.0,9.0,1
1765388164,2025-12-11 01:36:04,BUY,Down,btc-updown-15m-1765387800,0.5,4.08,2.04,1
1765388164,2025-12-11 01:36:04,BUY,Down,btc-updown-15m-1765387800,0.5,18.0,9.0,1
1765388166,2025-12-11 01:36:06,BUY,Up,btc-updown-15m-1765387800,0.4800000070745098,16.962306,8.141907,0
1765388166,2025-12-11 01:36:06,BUY,Down,btc-updown-15m-1765387800,0.5,8.92,4.46,1
1765388172,2025-12-11 01:36:12,BUY,Up,btc-updown-15m-1765387800,0.45,10.0,4.5,0
1765388180,2025-12-11 01:36:20,BUY,Up,btc-updown-15m-1765387800,0.49000005196227847,5.196077,2.546078,0
1765388180,2025-12-11 01:36:20,BUY,Up,btc-updown-15m-1765387800,0.49,5.0,2.45,0
1765388182,2025-12-11 01:36:22,BUY,Down,btc-updown-15m-1765387800,0.47,7.85,3.6895,1
1765388184,2025-12-11 01:36:24,BUY,Down,btc-updown-15m-1765387800,0.460000050103101,7.185184,3.305185,1
1765388184,2025-12-11 01:36:24,BUY,Down,btc-updown-15m-1765387800,0.46,15.0,6.9,1
1765388184,2025-12-11 01:36:24,BUY,Down,btc-updown-15m-1765387800,0.46,3.0,1.38,1
1765388186,2025-12-11 01:36:26,BUY,Up,btc-updown-15m-1765387800,0.5300000506997178,7.297871,3.867872,0
1765388186,2025-12-11 01:36:26,BUY,Up,btc-updown-15m-1765387800,0.5300000457554918,2.18553,1.158331,0
1765388186,2025-12-11 01:36:26,BUY,Up,btc-updown-15m-1765387800,0.5300000204347881,6.851062,3.631063,0
1765388190,2025-12-11 01:36:30,BUY,Up,btc-updown-15m-1765387800,0.5200000923077633,2.166665,1.126666,0
1765388190,2025-12-11 01:36:30,BUY,Up,btc-updown-15m-1765387800,0.5200000735319349,4.895832,2.545833,0
1765388190,2025-12-11 01:36:30,BUY,Up,btc-updown-15m-1765387800,0.52000002944786,6.791665,3.531666,0
1765388190,2025-12-11 01:36:30,BUY,Up,btc-updown-15m-1765387800,0.5200001898902434,1.895832,0.985833,0
1765388192,2025-12-11 01:36:32,BUY,Up,btc-updown-15m-1765387800,0.52,7.0,3.64,0
1765388200,2025-12-11 01:36:40,BUY,Down,btc-updown-15m-1765387800,0.49,18.0,8.82,1
1765388200,2025-12-11 01:36:40,BUY,Down,btc-updown-15m-1765387800,0.49,18.0,8.82,1
1765388200,2025-12-11 01:36:40,BUY,Down,btc-updown-15m-1765387800,0.49,8.0,3.92,1
1765388200,2025-12-11 01:36:40,BUY,Down,btc-updown-15m-1765387800,0.49,18.0,8.82,1
1765388202,2025-12-11 01:36:42,BUY,Down,btc-updown-15m-1765387800,0.49,18.0,8.82,1
1765388202,2025-12-11 01:36:42,BUY,Down,btc-updown-15m-1765387800,0.48,18.0,8.64,1
1765388206,2025-12-11 01:36:46,BUY,Up,btc-updown-15m-1765387800,0.49,7.0,3.43,0
1765388208,2025-12-11 01:36:48,BUY,Up,btc-updown-15m-1765387800,0.51,18.0,9.18,0
1765388208,2025-12-11 01:36:48,BUY,Up,btc-updown-15m-1765387800,0.51,18.0,9.18,0
1765388208,2025-12-11 01:36:48,BUY,Up,btc-updown-15m-1765387800,0.51,18.0,9.18,0
1765388208,2025-12-11 01:36:48,BUY,Up,btc-updown-15m-1765387800,0.51,18.0,9.18,0
1765388208,2025-12-11 01:36:48,BUY,Up,btc-updown-15m-1765387800,0.51,18.0,9.18,0
1765388208,2025-12-11 01:36:48,BUY,Up,btc-updown-15m-1765387800,0.5,5.0,2.5,0
1765388208,2025-12-11 01:36:48,BUY,Up,btc-updown-15m-1765387800,0.5,1.0,0.5,0
1765388212,2025-12-11 01:36:52,BUY,Down,btc-updown-15m-1765387800,0.45,3.0,1.35,1
1765388212,2025-12-11 01:36:52,BUY,Down,btc-updown-15m-1765387800,0.45,13.0,5.85,1
1765388212,2025-12-11 01:36:52,BUY,Up,btc-updown-15m-1765387800,0.5300001222000904,2.127658,1.127659,0
1765388212,2025-12-11 01:36:52,BUY,Down,btc-updown-15m-1765387800,0.45,5.0,2.25,1
1765388212,2025-12-11 01:36:52,BUY,Up,btc-updown-15m-1765387800,0.5300000204347881,6.851062,3.631063,0
1765388212,2025-12-11 01:36:52,BUY,Down,btc-updown-15m-1765387800,0.45,12.0,5.4,1
1765388214,2025-12-11 01:36:54,BUY,Down,btc-updown-15m-1765387800,0.45,15.0,6.75,1
1765388214,2025-12-11 01:36:54,BUY,Down,btc-updown-15m-1765387800,0.45,6.0,2.7,1
1765388214,2025-12-11 01:36:54,BUY,Down,btc-updown-15m-1765387800,0.45,9.0,4.05,1
1765388214,2025-12-11 01:36:54,BUY,Down,btc-updown-15m-1765387800,0.45,9.0,4.05,1
1765388216,2025-12-11 01:36:56,BUY,Down,btc-updown-15m-1765387800,0.45,17.08,7.686,1
1765388216,2025-12-11 01:36:56,BUY,Down,btc-updown-15m-1765387800,0.45,0.92,0.414,1
1765388216,2025-12-11 01:36:56,BUY,Down,btc-updown-15m-1765387800,0.45,12.96,5.832,1
1765388216,2025-12-11 01:36:56,BUY,Down,btc-updown-15m-1765387800,0.45,5.04,2.268,1
1765388216,2025-12-11 01:36:56,BUY,Up,btc-updown-15m-1765387800,0.56,11.59,6.4904,0
1765388216,2025-12-11 01:36:56,BUY,Up,btc-updown-15m-1765387800,0.56,18.0,10.08,0
1765388216,2025-12-11 01:36:56,BUY,Up,btc-updown-15m-1765387800,0.56,3.89,2.1784,0
1765388218,2025-12-11 01:36:58,BUY,Up,btc-updown-15m-1765387800,0.56,5.0,2.8,0
1765388218,2025-12-11 01:36:58,BUY,Up,btc-updown-15m-1765387800,0.570000054603185,7.32558,4.175581,0
1765388218,2025-12-11 01:36:58,BUY,Up,btc-updown-15m-1765387800,0.57,5.0,2.85,0
1765388218,2025-12-11 01:36:58,BUY,Up,btc-updown-15m-1765387800,0.57,5.67,3.2319,0
1765388222,2025-12-11 01:37:02,BUY,Down,btc-updown-15m-1765387800,0.4100000835371767,2.633558,1.079759,1
1765388222,2025-12-11 01:37:02,BUY,Down,btc-updown-15m-1765387800,0.42,13.89,5.8338,1
1765388222,2025-12-11 01:37:02,BUY,Down,btc-updown-15m-1765387800,0.42000006336136425,4.103447,1.723448,1
1765388222,2025-12-11 01:37:02,BUY,Down,btc-updown-15m-1765387800,0.42,18.0,7.56,1
1765388226,2025-12-11 01:37:06,BUY,Up,btc-updown-15m-1765387800,0.6300000555000115,7.567566,4.767567,0
1765388226,2025-12-11 01:37:06,BUY,Up,btc-updown-15m-1765387800,0.6300000567907154,5.810809,3.66081,0
1765388232,2025-12-11 01:37:12,BUY,Down,btc-updown-15m-1765387800,0.27000001948702357,12.315888,3.32529,1
1765388232,2025-12-11 01:37:12,BUY,Down,btc-updown-15m-1765387800,0.26,18.0,4.68,1
1765388232,2025-12-11 01:37:12,BUY,Up,btc-updown-15m-1765387800,0.71,6.0,4.26,0
1765388234,2025-12-11 01:37:14,BUY,Down,btc-updown-15m-1765387800,0.28,18.0,5.04,1
1765388236,2025-12-11 01:37:16,BUY,Down,btc-updown-15m-1765387800,0.27,18.0,4.86,1
1765388236,2025-12-11 01:37:16,BUY,Down,btc-updown-15m-1765387800,0.26,2.0,0.52,1
1765388240,2025-12-11 01:37:20,BUY,Up,btc-updown-15m-1765387800,0.67,18.0,12.06,0
1765388240,2025-12-11 01:37:20,BUY,Up,btc-updown-15m-1765387800,0.67,18.0,12.06,0
1765388240,2025-12-11 01:37:20,BUY,Up,btc-updown-15m-1765387800,0.67,6.84,4.5828,0
1765388242,2025-12-11 01:37:22,BUY,Up,btc-updown-15m-1765387800,0.69,2.4,1.656,0
1765388242,2025-12-11 01:37:22,BUY,Up,btc-updown-15m-1765387800,0.69,18.0,12.42,0
1765388242,2025-12-11 01:37:22,BUY,Up,btc-updown-15m-1765387800,0.67,5.0,3.35,0
1765388244,2025-12-11 01:37:24,BUY,Down,btc-updown-15m-1765387800,0.3,18.0,5.4,1
1765388244,2025-12-11 01:37:24,BUY,Down,btc-updown-15m-1765387800,0.3,18.0,5.4,1
1765388244,2025-12-11 01:37:24,BUY,Down,btc-updown-15m-1765387800,0.3,18.0,5.4,1
1765388244,2025-12-11 01:37:24,BUY,Down,btc-updown-15m-1765387800,0.29,18.0,5.22,1
1765388246,2025-12-11 01:37:26,BUY,Up,btc-updown-15m-1765387800,0.69,15.61,10.7709,0
1765388246,2025-12-11 01:37:26,BUY,Up,btc-updown-15m-1765387800,0.6900001885136536,2.387095,1.647096,0
1765388248,2025-12-11 01:37:28,BUY,Up,btc-updown-15m-1765387800,0.69,18.0,12.42,0
1765388248,2025-12-11 01:37:28,BUY,Down,btc-updown-15m-1765387800,0.29000000295833395,6.760562,1.960563,1
1765388248,2025-12-11 01:37:28,BUY,Down,btc-updown-15m-1765387800,0.29,11.23,3.2567,1
1765388248,2025-12-11 01:37:28,BUY,Down,btc-updown-15m-1765387800,0.29,4.98,1.4442,1
1765388248,2025-12-11 01:37:28,BUY,Down,btc-updown-15m-1765387800,0.2900001684749646,1.661968,0.481971,1
1765388256,2025-12-11 01:37:36,BUY,Down,btc-updown-15m-1765387800,0.26,7.0,1.82,1
1765388256,2025-12-11 01:37:36,BUY,Down,btc-updown-15m-1765387800,0.2600001565387295,1.405403,0.365405,1
1765388256,2025-12-11 01:37:36,BUY,Down,btc-updown-15m-1765387800,0.26,1.48,0.3848,1
1765388256,2025-12-11 01:37:36,BUY,Down,btc-updown-15m-1765387800,0.26000002426233404,1.648646,0.428648,1
1765388260,2025-12-11 01:37:40,BUY,Up,btc-updown-15m-1765387800,0.7300000394054103,13.703702,10.003703,0
1765388262,2025-12-11 01:37:42,BUY,Up,btc-updown-15m-1765387800,0.72,1.75,1.26,0
1765388264,2025-12-11 01:37:44,BUY,Up,btc-updown-15m-1765387800,0.73,7.0,5.11,0
1765388266,2025-12-11 01:37:46,BUY,Up,btc-updown-15m-1765387800,0.73,17.0,12.41,0
1765388266,2025-12-11 01:37:46,BUY,Up,btc-updown-15m-1765387800,0.73,17.0,12.41,0
1765388266,2025-12-11 01:37:46,BUY,Up,btc-updown-15m-1765387800,0.73,17.0,12.41,0
1765388266,2025-12-11 01:37:46,BUY,Up,btc-updown-15m-1765387800,0.73,17.0,12.41,0
1765388266,2025-12-11 01:37:46,BUY,Up,btc-updown-15m-1765387800,0.73,17.0,12.41,0
1765388266,2025-12-11 01:37:46,BUY,Up,btc-updown-15m-1765387800,0.73,17.0,12.41,0
1765388266,2025-12-11 01:37:46,BUY,Up,btc-updown-15m-1765387800,0.7300001399270369,5.074073,3.704074,0
1765388270,2025-12-11 01:37:50,BUY,Down,btc-updown-15m-1765387800,0.24,2.710525,0.650526,1
1765388270,2025-12-11 01:37:50,BUY,Up,btc-updown-15m-1765387800,0.76,17.0,12.92,0
1765388270,2025-12-11 01:37:50,BUY,Down,btc-updown-15m-1765387800,0.24,7.631575,1.831578,1
1765388270,2025-12-11 01:37:50,BUY,Down,btc-updown-15m-1765387800,0.24,6.64,1.5936,1
1765388272,2025-12-11 01:37:52,BUY,Up,btc-updown-15m-1765387800,0.7600000822857331,7.291665,5.541666,0
1765388274,2025-12-11 01:37:54,BUY,Down,btc-updown-15m-1765387800,0.22,15.0,3.3,1
1765388274,2025-12-11 01:37:54,BUY,Down,btc-updown-15m-1765387800,0.22,17.0,3.74,1
1765388274,2025-12-11 01:37:54,BUY,Down,btc-updown-15m-1765387800,0.22,17.0,3.74,1
1765388274,2025-12-11 01:37:54,BUY,Down,btc-updown-15m-1765387800,0.22,17.0,3.74,1
1765388274,2025-12-11 01:37:54,BUY,Down,btc-updown-15m-1765387800,0.22,17.0,3.74,1
1765388274,2025-12-11 01:37:54,BUY,Down,btc-updown-15m-1765387800,0.22,17.0,3.74,1
1765388274,2025-12-11 01:37:54,BUY,Down,btc-updown-15m-1765387800,0.23,10.0,2.3,1
1765388274,2025-12-11 01:37:54,BUY,Down,btc-updown-15m-1765387800,0.2300000063114857,1.584413,0.364415,1
1765388284,2025-12-11 01:38:04,BUY,Up,btc-updown-15m-1765387800,0.78,17.0,13.26,0
1765388284,2025-12-11 01:38:04,BUY,Up,btc-updown-15m-1765387800,0.79,5.0,3.95,0
1765388286,2025-12-11 01:38:06,BUY,Up,btc-updown-15m-1765387800,0.81,5.0,4.05,0
1765388288,2025-12-11 01:38:08,BUY,Down,btc-updown-15m-1765387800,0.17,14.96,2.5432,1
1765388290,2025-12-11 01:38:10,BUY,Down,btc-updown-15m-1765387800,0.17,2.04,0.3468,1
1765388290,2025-12-11 01:38:10,BUY,Down,btc-updown-15m-1765387800,0.17,17.0,2.89,1
1765388290,2025-12-11 01:38:10,BUY,Down,btc-updown-15m-1765387800,0.17,17.0,2.89,1
1765388296,2025-12-11 01:38:16,BUY,Up,btc-updown-15m-1765387800,0.78,15.0,11.7,0
1765388298,2025-12-11 01:38:18,BUY,Up,btc-updown-15m-1765387800,0.78,2.0,1.56,0
1765388298,2025-12-11 01:38:18,BUY,Up,btc-updown-15m-1765387800,0.78,13.0,10.14,0
1765388300,2025-12-11 01:38:20,BUY,Up,btc-updown-15m-1765387800,0.7800001452000493,4.545453,3.545454,0
1765388300,2025-12-11 01:38:20,BUY,Up,btc-updown-15m-1765387800,0.78,17.0,13.26,0
1765388302,2025-12-11 01:38:22,BUY,Up,btc-updown-15m-1765387800,0.78,2.5,1.95,0
1765388302,2025-12-11 01:38:22,BUY,Up,btc-updown-15m-1765387800,0.78,9.95,7.761,0
1765388302,2025-12-11 01:38:22,BUY,Up,btc-updown-15m-1765387800,0.78,16.83,13.1274,0
1765388312,2025-12-11 01:38:32,BUY,Up,btc-updown-15m-1765387800,0.8300001139000376,5.882351,4.882352,0
1765388316,2025-12-11 01:38:36,BUY,Down,btc-updown-15m-1765387800,0.16,17.0,2.72,1
1765388318,2025-12-11 01:38:38,BUY,Down,btc-updown-15m-1765387800,0.16,10.0,1.6,1
1765388318,2025-12-11 01:38:38,BUY,Down,btc-updown-15m-1765387800,0.16,17.0,2.72,1
1765388318,2025-12-11 01:38:38,BUY,Down,btc-updown-15m-1765387800,0.17,17.0,2.89,1
1765388328,2025-12-11 01:38:48,BUY,Down,btc-updown-15m-1765387800,0.19,17.0,3.23,1
1765388328,2025-12-11 01:38:48,BUY,Down,btc-updown-15m-1765387800,0.19,17.0,3.23,1
1765388328,2025-12-11 01:38:48,BUY,Down,btc-updown-15m-1765387800,0.18,17.0,3.06,1
1765388332,2025-12-11 01:38:52,BUY,Up,btc-updown-15m-1765387800,0.78,9.0,7.02,0
1765388332,2025-12-11 01:38:52,BUY,Up,btc-updown-15m-1765387800,0.7800001186087349,5.227271,4.077272,0
1765388332,2025-12-11 01:38:52,BUY,Up,btc-updown-15m-1765387800,0.78,2.77,2.1606,0
1765388336,2025-12-11 01:38:56,BUY,Up,btc-updown-15m-1765387800,0.78,14.01,10.9278,0
1765388336,2025-12-11 01:38:56,BUY,Up,btc-updown-15m-1765387800,0.78,2.99,2.3322,0
1765388338,2025-12-11 01:38:58,BUY,Up,btc-updown-15m-1765387800,0.7800000627674851,10.196362,7.953163,0
1765388346,2025-12-11 01:39:06,BUY,Up,btc-updown-15m-1765387800,0.71,4.45,3.1595,0
1765388346,2025-12-11 01:39:06,BUY,Down,btc-updown-15m-1765387800,0.2600000422615865,4.73243,1.230432,1
1765388346,2025-12-11 01:39:06,BUY,Up,btc-updown-15m-1765387800,0.72,17.0,12.24,0
1765388346,2025-12-11 01:39:06,BUY,Up,btc-updown-15m-1765387800,0.72,17.0,12.24,0
1765388346,2025-12-11 01:39:06,BUY,Up,btc-updown-15m-1765387800,0.72,17.0,12.24,0
1765388350,2025-12-11 01:39:10,BUY,Down,btc-updown-15m-1765387800,0.31000000684524076,7.304345,2.264347,1
1765388350,2025-12-11 01:39:10,BUY,Down,btc-updown-15m-1765387800,0.31,5.0,1.55,1
1765388350,2025-12-11 01:39:10,BUY,Down,btc-updown-15m-1765387800,0.31000000684524076,7.304345,2.264347,1
1765388352,2025-12-11 01:39:12,BUY,Up,btc-updown-15m-1765387800,0.71,17.0,12.07,0
1765388352,2025-12-11 01:39:12,BUY,Up,btc-updown-15m-1765387800,0.71,17.0,12.07,0
1765388352,2025-12-11 01:39:12,BUY,Up,btc-updown-15m-1765387800,0.7,17.0,11.9,0
1765388352,2025-12-11 01:39:12,BUY,Up,btc-updown-15m-1765387800,0.67,6.84,4.5828,0
1765388352,2025-12-11 01:39:12,BUY,Up,btc-updown-15m-1765387800,0.71,17.0,12.07,0
1765388352,2025-12-11 01:39:12,BUY,Up,btc-updown-15m-1765387800,0.7,5.3,3.71,0
1765388356,2025-12-11 01:39:16,BUY,Down,btc-updown-15m-1765387800,0.27,17.0,4.59,1
1765388356,2025-12-11 01:39:16,BUY,Down,btc-updown-15m-1765387800,0.27,17.0,4.59,1
1765388356,2025-12-11 01:39:16,BUY,Down,btc-updown-15m-1765387800,0.27,17.0,4.59,1
1765388358,2025-12-11 01:39:18,BUY,Down,btc-updown-15m-1765387800,0.28,17.0,4.76,1
1765388358,2025-12-11 01:39:18,BUY,Down,btc-updown-15m-1765387800,0.28,17.0,4.76,1
1765388360,2025-12-11 01:39:20,BUY,Down,btc-updown-15m-1765387800,0.27,15.65,4.2255,1
1765388362,2025-12-11 01:39:22,BUY,Up,btc-updown-15m-1765387800,0.72,17.0,12.24,0
1765388362,2025-12-11 01:39:22,BUY,Up,btc-updown-15m-1765387800,0.72,17.0,12.24,0
1765388362,2025-12-11 01:39:22,BUY,Up,btc-updown-15m-1765387800,0.71,17.0,12.07,0
1765388364,2025-12-11 01:39:24,BUY,Up,btc-updown-15m-1765387800,0.72,17.0,12.24,0
1765388364,2025-12-11 01:39:24,BUY,Up,btc-updown-15m-1765387800,0.71,17.0,12.07,0
1765388364,2025-12-11 01:39:24,BUY,Up,btc-updown-15m-1765387800,0.71,14.76,10.4796,0
1765388364,2025-12-11 01:39:24,BUY,Up,btc-updown-15m-1765387800,0.72,17.0,12.24,0
